pc16,cmd,name,cmd_byte,param,byte1,byte2,format
0x0500,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x0503,cmd13,cmd13_beq,26,1316,36,5,cmd13_beq(/*addr16*/ 0x0524)
0x0506,cmd06,cmd06_check_reg16_is_param16,12,2,2,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0002)
0x0509,cmd13,cmd13_beq,26,2835,19,11,cmd13_beq(/*addr16*/ 0x0b13)
0x050c,cmd06,cmd06_check_reg16_is_param16,12,0,0,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0000)
0x050f,cmd13,cmd13_beq,26,2835,19,11,cmd13_beq(/*addr16*/ 0x0b13)
0x0512,cmd06,cmd06_check_reg16_is_param16,12,4,4,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0004)
0x0515,cmd13,cmd13_beq,26,1357,77,5,cmd13_beq(/*addr16*/ 0x054d)
0x0518,cmd06,cmd06_check_reg16_is_param16,12,5,5,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0005)
0x051b,cmd13,cmd13_beq,26,1375,95,5,cmd13_beq(/*addr16*/ 0x055f)
0x051e,cmd15,cmd15_stack_preserve_call,30,2757,197,10,cmd15_stack_preserve_call(/*addr16*/ 0x0ac5)
0x0521,cmd12,cmd12_goto,24,1271,247,4,cmd12_goto(/*addr16*/ 0x04f7)
0x0524,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x0525,cmd00,cmdl00_write_param16_to_reg16,1,13253,197,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33c5)
0x0528,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x052b,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x052c,cmd13,cmd13_beq,26,1437,157,5,cmd13_beq(/*addr16*/ 0x059d)
0x052f,cmd00,cmd00_write_param16_to_reg16,0,50,50,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0032)
0x0532,cmd21,cmd21_set_reg16_to_cur_seconds,42,-1,-1,-1,cmd21_set_reg16_to_cur_seconds()
0x0533,cmd06,cmd06_check_reg16_is_param16,12,0,0,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0000)
0x0536,cmd13,cmd13_beq,26,1344,64,5,cmd13_beq(/*addr16*/ 0x0540)
0x0539,cmd00,cmd00_write_param16_to_reg16,0,7242,74,28,cmd00_write_param16_to_reg16(/*param16*/ 0x1c4a)
0x053c,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x053d,cmd12,cmd12_goto,24,1271,247,4,cmd12_goto(/*addr16*/ 0x04f7)
0x0540,cmd00,cmd00_write_param16_to_reg16,0,7270,102,28,cmd00_write_param16_to_reg16(/*param16*/ 0x1c66)
0x0543,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0544,cmd00,cmd00_write_param16_to_reg16,0,8,8,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0008)
0x0547,cmd01,cmd01_store_reg16_to_tape_addr,2,966,198,3,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x03c6)
0x054a,cmd12,cmd12_goto,24,1437,157,5,cmd12_goto(/*addr16*/ 0x059d)
0x054d,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x054e,cmd00,cmdl00_write_param16_to_reg16,1,13253,197,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33c5)
0x0551,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x0554,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x0555,cmd13,cmd13_beq,26,1310,30,5,cmd13_beq(/*addr16*/ 0x051e)
0x0558,cmd00,cmd00_write_param16_to_reg16,0,7297,129,28,cmd00_write_param16_to_reg16(/*param16*/ 0x1c81)
0x055b,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x055c,cmd12,cmd12_goto,24,1271,247,4,cmd12_goto(/*addr16*/ 0x04f7)
0x055f,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x0560,cmd00,cmdl00_write_param16_to_reg16,1,13253,197,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33c5)
0x0563,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x0566,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x0567,cmd13,cmd13_beq,26,1310,30,5,cmd13_beq(/*addr16*/ 0x051e)
0x056a,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x056b,cmd00,cmdl00_write_param16_to_reg16,1,13235,179,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b3)
0x056e,cmd06,cmd06_check_reg16_is_param16,12,2,2,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0002)
0x0571,cmd13,cmd13_beq,26,1412,132,5,cmd13_beq(/*addr16*/ 0x0584)
0x0574,cmd06,cmd06_check_reg16_is_param16,12,3,3,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0003)
0x0577,cmd13,cmd13_beq,26,1412,132,5,cmd13_beq(/*addr16*/ 0x0584)
0x057a,cmd06,cmd06_check_reg16_is_param16,12,6,6,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0006)
0x057d,cmd13,cmd13_beq,26,1429,149,5,cmd13_beq(/*addr16*/ 0x0595)
0x0580,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x0581,cmd12,cmd12_goto,24,1310,30,5,cmd12_goto(/*addr16*/ 0x051e)
0x0584,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x0585,cmd00,cmd00_write_param16_to_reg16,0,7323,155,28,cmd00_write_param16_to_reg16(/*param16*/ 0x1c9b)
0x0588,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0589,cmd15,cmd15_stack_preserve_call,30,2825,9,11,cmd15_stack_preserve_call(/*addr16*/ 0x0b09)
0x058c,cmd00,cmd00_write_param16_to_reg16,0,1,1,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0001)
0x058f,cmd01,cmd01_store_reg16_to_tape_addr,2,13253,197,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33c5)
0x0592,cmd12,cmd12_goto,24,1271,247,4,cmd12_goto(/*addr16*/ 0x04f7)
0x0595,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x0596,cmd00,cmd00_write_param16_to_reg16,0,7385,217,28,cmd00_write_param16_to_reg16(/*param16*/ 0x1cd9)
0x0599,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x059a,cmd12,cmd12_goto,24,1271,247,4,cmd12_goto(/*addr16*/ 0x04f7)
0x059d,cmd00,cmd00_write_param16_to_reg16,0,7450,26,29,cmd00_write_param16_to_reg16(/*param16*/ 0x1d1a)
0x05a0,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x05a1,cmd15,cmd15_stack_preserve_call,30,2992,176,11,cmd15_stack_preserve_call(/*addr16*/ 0x0bb0)
0x05a4,cmd06,cmd06_check_reg16_is_param16,12,3,3,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0003)
0x05a7,cmd13,cmd13_beq,26,1254,230,4,cmd13_beq(/*addr16*/ 0x04e6)
0x05aa,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x05ad,cmd13,cmd13_beq,26,1480,200,5,cmd13_beq(/*addr16*/ 0x05c8)
0x05b0,cmd06,cmd06_check_reg16_is_param16,12,2,2,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0002)
0x05b3,cmd13,cmd13_beq,26,2835,19,11,cmd13_beq(/*addr16*/ 0x0b13)
0x05b6,cmd06,cmd06_check_reg16_is_param16,12,0,0,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0000)
0x05b9,cmd13,cmd13_beq,26,2835,19,11,cmd13_beq(/*addr16*/ 0x0b13)
0x05bc,cmd06,cmd06_check_reg16_is_param16,12,5,5,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0005)
0x05bf,cmd13,cmd13_beq,26,1496,216,5,cmd13_beq(/*addr16*/ 0x05d8)
0x05c2,cmd15,cmd15_stack_preserve_call,30,2757,197,10,cmd15_stack_preserve_call(/*addr16*/ 0x0ac5)
0x05c5,cmd12,cmd12_goto,24,1441,161,5,cmd12_goto(/*addr16*/ 0x05a1)
0x05c8,cmd00,cmdl00_write_param16_to_reg16,1,13252,196,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33c4)
0x05cb,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x05ce,cmd13,cmd13_beq,26,1654,118,6,cmd13_beq(/*addr16*/ 0x0676)
0x05d1,cmd00,cmd00_write_param16_to_reg16,0,7556,132,29,cmd00_write_param16_to_reg16(/*param16*/ 0x1d84)
0x05d4,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x05d5,cmd12,cmd12_goto,24,1441,161,5,cmd12_goto(/*addr16*/ 0x05a1)
0x05d8,cmd00,cmdl00_write_param16_to_reg16,1,13235,179,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b3)
0x05db,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x05de,cmd13,cmd13_beq,26,1517,237,5,cmd13_beq(/*addr16*/ 0x05ed)
0x05e1,cmd06,cmd06_check_reg16_is_param16,12,6,6,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0006)
0x05e4,cmd13,cmd13_beq,26,1552,16,6,cmd13_beq(/*addr16*/ 0x0610)
0x05e7,cmd00,cmd00_write_param16_to_reg16,0,5,5,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0005)
0x05ea,cmd12,cmd12_goto,24,1474,194,5,cmd12_goto(/*addr16*/ 0x05c2)
0x05ed,cmd00,cmdl00_write_param16_to_reg16,1,13252,196,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33c4)
0x05f0,cmd06,cmd06_check_reg16_is_param16,12,0,0,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0000)
0x05f3,cmd14,cmd14_bne,28,1545,9,6,cmd14_bne(/*addr16*/ 0x0609)
0x05f6,cmd00,cmd00_write_param16_to_reg16,0,1,1,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0001)
0x05f9,cmd01,cmd01_store_reg16_to_tape_addr,2,13252,196,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33c4)
0x05fc,cmd00,cmd00_write_param16_to_reg16,0,7575,151,29,cmd00_write_param16_to_reg16(/*param16*/ 0x1d97)
0x05ff,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0600,cmd00,cmd00_write_param16_to_reg16,0,0,0,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0000)
0x0603,cmd01,cmd01_store_reg16_to_tape_addr,2,13236,180,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33b4)
0x0606,cmd12,cmd12_goto,24,1441,161,5,cmd12_goto(/*addr16*/ 0x05a1)
0x0609,cmd00,cmd00_write_param16_to_reg16,0,7625,201,29,cmd00_write_param16_to_reg16(/*param16*/ 0x1dc9)
0x060c,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x060d,cmd12,cmd12_goto,24,1441,161,5,cmd12_goto(/*addr16*/ 0x05a1)
0x0610,cmd00,cmd00_write_param16_to_reg16,0,7654,230,29,cmd00_write_param16_to_reg16(/*param16*/ 0x1de6)
0x0613,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0614,cmd12,cmd12_goto,24,1441,161,5,cmd12_goto(/*addr16*/ 0x05a1)
0x0617,cmd00,cmd00_write_param16_to_reg16,0,7682,2,30,cmd00_write_param16_to_reg16(/*param16*/ 0x1e02)
0x061a,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x061b,cmd00,cmdl00_write_param16_to_reg16,1,13255,199,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33c7)
0x061e,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x0621,cmd13,cmd13_beq,26,1576,40,6,cmd13_beq(/*addr16*/ 0x0628)
0x0624,cmd00,cmd00_write_param16_to_reg16,0,7848,168,30,cmd00_write_param16_to_reg16(/*param16*/ 0x1ea8)
0x0627,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0628,cmd15,cmd15_stack_preserve_call,30,2992,176,11,cmd15_stack_preserve_call(/*addr16*/ 0x0bb0)
0x062b,cmd06,cmd06_check_reg16_is_param16,12,0,0,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0000)
0x062e,cmd13,cmd13_beq,26,1437,157,5,cmd13_beq(/*addr16*/ 0x059d)
0x0631,cmd06,cmd06_check_reg16_is_param16,12,4,4,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0004)
0x0634,cmd13,cmd13_beq,26,1603,67,6,cmd13_beq(/*addr16*/ 0x0643)
0x0637,cmd06,cmd06_check_reg16_is_param16,12,5,5,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0005)
0x063a,cmd13,cmd13_beq,26,1647,111,6,cmd13_beq(/*addr16*/ 0x066f)
0x063d,cmd15,cmd15_stack_preserve_call,30,2757,197,10,cmd15_stack_preserve_call(/*addr16*/ 0x0ac5)
0x0640,cmd12,cmd12_goto,24,1576,40,6,cmd12_goto(/*addr16*/ 0x0628)
0x0643,cmd00,cmdl00_write_param16_to_reg16,1,13255,199,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33c7)
0x0646,cmd06,cmd06_check_reg16_is_param16,12,0,0,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0000)
0x0649,cmd13,cmd13_beq,26,1618,82,6,cmd13_beq(/*addr16*/ 0x0652)
0x064c,cmd00,cmd00_write_param16_to_reg16,0,4,4,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0004)
0x064f,cmd12,cmd12_goto,24,1597,61,6,cmd12_goto(/*addr16*/ 0x063d)
0x0652,cmd00,cmd00_write_param16_to_reg16,0,7890,210,30,cmd00_write_param16_to_reg16(/*param16*/ 0x1ed2)
0x0655,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0656,cmd00,cmdl00_write_param16_to_reg16,1,13235,179,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b3)
0x0659,cmd06,cmd06_check_reg16_is_param16,12,7,7,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0007)
0x065c,cmd14,cmd14_bne,28,1638,102,6,cmd14_bne(/*addr16*/ 0x0666)
0x065f,cmd00,cmd00_write_param16_to_reg16,0,7976,40,31,cmd00_write_param16_to_reg16(/*param16*/ 0x1f28)
0x0662,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0663,cmd15,cmd15_stack_preserve_call,30,2825,9,11,cmd15_stack_preserve_call(/*addr16*/ 0x0b09)
0x0666,cmd00,cmd00_write_param16_to_reg16,0,1,1,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0001)
0x0669,cmd01,cmd01_store_reg16_to_tape_addr,2,13255,199,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33c7)
0x066c,cmd12,cmd12_goto,24,1576,40,6,cmd12_goto(/*addr16*/ 0x0628)
0x066f,cmd00,cmd00_write_param16_to_reg16,0,7740,60,30,cmd00_write_param16_to_reg16(/*param16*/ 0x1e3c)
0x0672,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0673,cmd12,cmd12_goto,24,1576,40,6,cmd12_goto(/*addr16*/ 0x0628)
0x0676,cmd00,cmd00_write_param16_to_reg16,0,8005,69,31,cmd00_write_param16_to_reg16(/*param16*/ 0x1f45)
0x0679,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x067a,cmd00,cmdl00_write_param16_to_reg16,1,13254,198,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33c6)
0x067d,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x0680,cmd13,cmd13_beq,26,1671,135,6,cmd13_beq(/*addr16*/ 0x0687)
0x0683,cmd00,cmd00_write_param16_to_reg16,0,8216,24,32,cmd00_write_param16_to_reg16(/*param16*/ 0x2018)
0x0686,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0687,cmd15,cmd15_stack_preserve_call,30,2992,176,11,cmd15_stack_preserve_call(/*addr16*/ 0x0bb0)
0x068a,cmd06,cmd06_check_reg16_is_param16,12,3,3,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0003)
0x068d,cmd13,cmd13_beq,26,1437,157,5,cmd13_beq(/*addr16*/ 0x059d)
0x0690,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x0693,cmd13,cmd13_beq,26,2399,95,9,cmd13_beq(/*addr16*/ 0x095f)
0x0696,cmd06,cmd06_check_reg16_is_param16,12,0,0,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0000)
0x0699,cmd13,cmd13_beq,26,1756,220,6,cmd13_beq(/*addr16*/ 0x06dc)
0x069c,cmd06,cmd06_check_reg16_is_param16,12,2,2,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0002)
0x069f,cmd13,cmd13_beq,26,2227,179,8,cmd13_beq(/*addr16*/ 0x08b3)
0x06a2,cmd06,cmd06_check_reg16_is_param16,12,4,4,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0004)
0x06a5,cmd13,cmd13_beq,26,1716,180,6,cmd13_beq(/*addr16*/ 0x06b4)
0x06a8,cmd06,cmd06_check_reg16_is_param16,12,5,5,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0005)
0x06ab,cmd13,cmd13_beq,26,1738,202,6,cmd13_beq(/*addr16*/ 0x06ca)
0x06ae,cmd15,cmd15_stack_preserve_call,30,2757,197,10,cmd15_stack_preserve_call(/*addr16*/ 0x0ac5)
0x06b1,cmd12,cmd12_goto,24,1671,135,6,cmd12_goto(/*addr16*/ 0x0687)
0x06b4,cmd00,cmd00_write_param16_to_reg16,0,11,11,0,cmd00_write_param16_to_reg16(/*param16*/ 0x000b)
0x06b7,cmd15,cmd15_stack_preserve_call,30,2798,238,10,cmd15_stack_preserve_call(/*addr16*/ 0x0aee)
0x06ba,cmd14,cmd14_bne,28,1671,135,6,cmd14_bne(/*addr16*/ 0x0687)
0x06bd,cmd00,cmd00_write_param16_to_reg16,0,8313,121,32,cmd00_write_param16_to_reg16(/*param16*/ 0x2079)
0x06c0,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x06c1,cmd00,cmd00_write_param16_to_reg16,0,1,1,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0001)
0x06c4,cmd01,cmd01_store_reg16_to_tape_addr,2,13254,198,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33c6)
0x06c7,cmd12,cmd12_goto,24,1671,135,6,cmd12_goto(/*addr16*/ 0x0687)
0x06ca,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x06cb,cmd00,cmdl00_write_param16_to_reg16,1,13235,179,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b3)
0x06ce,cmd06,cmd06_check_reg16_is_param16,12,6,6,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0006)
0x06d1,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x06d2,cmd14,cmd14_bne,28,1710,174,6,cmd14_bne(/*addr16*/ 0x06ae)
0x06d5,cmd00,cmd00_write_param16_to_reg16,0,8389,197,32,cmd00_write_param16_to_reg16(/*param16*/ 0x20c5)
0x06d8,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x06d9,cmd12,cmd12_goto,24,1671,135,6,cmd12_goto(/*addr16*/ 0x0687)
0x06dc,cmd00,cmd00_write_param16_to_reg16,0,8425,233,32,cmd00_write_param16_to_reg16(/*param16*/ 0x20e9)
0x06df,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x06e0,cmd00,cmdl00_write_param16_to_reg16,1,13239,183,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b7)
0x06e3,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x06e6,cmd14,cmd14_bne,28,1773,237,6,cmd14_bne(/*addr16*/ 0x06ed)
0x06e9,cmd00,cmd00_write_param16_to_reg16,0,9639,167,37,cmd00_write_param16_to_reg16(/*param16*/ 0x25a7)
0x06ec,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x06ed,cmd00,cmdl00_write_param16_to_reg16,1,13249,193,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33c1)
0x06f0,cmd06,cmd06_check_reg16_is_param16,12,0,0,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0000)
0x06f3,cmd13,cmd13_beq,26,1786,250,6,cmd13_beq(/*addr16*/ 0x06fa)
0x06f6,cmd00,cmd00_write_param16_to_reg16,0,8614,166,33,cmd00_write_param16_to_reg16(/*param16*/ 0x21a6)
0x06f9,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x06fa,cmd15,cmd15_stack_preserve_call,30,2992,176,11,cmd15_stack_preserve_call(/*addr16*/ 0x0bb0)
0x06fd,cmd06,cmd06_check_reg16_is_param16,12,0,0,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0000)
0x0700,cmd13,cmd13_beq,26,1915,123,7,cmd13_beq(/*addr16*/ 0x077b)
0x0703,cmd06,cmd06_check_reg16_is_param16,12,2,2,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0002)
0x0706,cmd13,cmd13_beq,26,1654,118,6,cmd13_beq(/*addr16*/ 0x0676)
0x0709,cmd06,cmd06_check_reg16_is_param16,12,3,3,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0003)
0x070c,cmd13,cmd13_beq,26,1890,98,7,cmd13_beq(/*addr16*/ 0x0762)
0x070f,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x0712,cmd13,cmd13_beq,26,1825,33,7,cmd13_beq(/*addr16*/ 0x0721)
0x0715,cmd06,cmd06_check_reg16_is_param16,12,5,5,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0005)
0x0718,cmd13,cmd13_beq,26,1852,60,7,cmd13_beq(/*addr16*/ 0x073c)
0x071b,cmd15,cmd15_stack_preserve_call,30,2757,197,10,cmd15_stack_preserve_call(/*addr16*/ 0x0ac5)
0x071e,cmd12,cmd12_goto,24,1786,250,6,cmd12_goto(/*addr16*/ 0x06fa)
0x0721,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x0722,cmd00,cmdl00_write_param16_to_reg16,1,13239,183,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b7)
0x0725,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x0728,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x0729,cmd13,cmd13_beq,26,1839,47,7,cmd13_beq(/*addr16*/ 0x072f)
0x072c,cmd12,cmd12_goto,24,2835,19,11,cmd12_goto(/*addr16*/ 0x0b13)
0x072f,cmd00,cmd00_write_param16_to_reg16,0,9667,195,37,cmd00_write_param16_to_reg16(/*param16*/ 0x25c3)
0x0732,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0733,cmd00,cmd00_write_param16_to_reg16,0,0,0,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0000)
0x0736,cmd01,cmd01_store_reg16_to_tape_addr,2,13239,183,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33b7)
0x0739,cmd12,cmd12_goto,24,712,200,2,cmd12_goto(/*addr16*/ 0x02c8)
0x073c,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x073d,cmd00,cmdl00_write_param16_to_reg16,1,13235,179,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b3)
0x0740,cmd06,cmd06_check_reg16_is_param16,12,6,6,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0006)
0x0743,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x0744,cmd13,cmd13_beq,26,1908,116,7,cmd13_beq(/*addr16*/ 0x0774)
0x0747,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x0748,cmd00,cmdl00_write_param16_to_reg16,1,13235,179,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b3)
0x074b,cmd06,cmd06_check_reg16_is_param16,12,5,5,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0005)
0x074e,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x074f,cmd14,cmd14_bne,28,1819,27,7,cmd14_bne(/*addr16*/ 0x071b)
0x0752,cmd00,cmd00_write_param16_to_reg16,0,8655,207,33,cmd00_write_param16_to_reg16(/*param16*/ 0x21cf)
0x0755,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0756,cmd15,cmd15_stack_preserve_call,30,2825,9,11,cmd15_stack_preserve_call(/*addr16*/ 0x0b09)
0x0759,cmd00,cmd00_write_param16_to_reg16,0,1,1,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0001)
0x075c,cmd01,cmd01_store_reg16_to_tape_addr,2,13249,193,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33c1)
0x075f,cmd12,cmd12_goto,24,1786,250,6,cmd12_goto(/*addr16*/ 0x06fa)
0x0762,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x0763,cmd00,cmdl00_write_param16_to_reg16,1,13249,193,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33c1)
0x0766,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x0769,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x076a,cmd14,cmd14_bne,28,1819,27,7,cmd14_bne(/*addr16*/ 0x071b)
0x076d,cmd00,cmd00_write_param16_to_reg16,0,9718,246,37,cmd00_write_param16_to_reg16(/*param16*/ 0x25f6)
0x0770,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0771,cmd12,cmd12_goto,24,2100,52,8,cmd12_goto(/*addr16*/ 0x0834)
0x0774,cmd00,cmd00_write_param16_to_reg16,0,8712,8,34,cmd00_write_param16_to_reg16(/*param16*/ 0x2208)
0x0777,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0778,cmd12,cmd12_goto,24,1786,250,6,cmd12_goto(/*addr16*/ 0x06fa)
